disease_number,dx,description,icd_ver
34,N483,Priapism,ICD10CM-2020
34,N4830,"Priapism, unspecified",ICD10CM-2020
34,N4831,Priapism due to trauma,ICD10CM-2020
34,N4832,Priapism due to disease classified elsewhere,ICD10CM-2020
34,N4833,"Priapism, drug-induced",ICD10CM-2020
34,N4839,Other priapism,ICD10CM-2020
34,N485,Ulcer of penis,ICD10CM-2020
34,N486,Induration penis plastica,ICD10CM-2020
34,N488,Other specified disorders of penis,ICD10CM-2020
34,N4881,Thrombosis of superficial vein of penis,ICD10CM-2020
34,N4882,Acquired torsion of penis,ICD10CM-2020
34,N4883,Acquired buried penis,ICD10CM-2020
34,N4889,Other specified disorders of penis,ICD10CM-2020
34,N489,"Disorder of penis, unspecified",ICD10CM-2020
34,N49,"Inflammatory disorders of male genital organs, NEC",ICD10CM-2020
34,N490,Inflammatory disorders of seminal vesicle,ICD10CM-2020
34,N491,"Inflam disorders of sperm cord, tunica vaginalis and vas def",ICD10CM-2020
34,N492,Inflammatory disorders of scrotum,ICD10CM-2020
34,N493,Fournier gangrene,ICD10CM-2020
34,N498,Inflammatory disorders of oth male genital organs,ICD10CM-2020
34,N499,Inflammatory disorder of unspecified male genital organ,ICD10CM-2020
34,N50,Other and unspecified disorders of male genital organs,ICD10CM-2020
34,N500,Atrophy of testis,ICD10CM-2020
34,N501,Vascular disorders of male genital organs,ICD10CM-2020
34,N503,Cyst of epididymis,ICD10CM-2020
34,N508,Other specified disorders of male genital organs,ICD10CM-2020
34,N5081,Testicular pain,ICD10CM-2020
34,N50811,Right testicular pain,ICD10CM-2020
34,N50812,Left testicular pain,ICD10CM-2020
34,N50819,"Testicular pain, unspecified",ICD10CM-2020
34,N5082,Scrotal pain,ICD10CM-2020
34,N5089,Other specified disorders of the male genital organs,ICD10CM-2020
34,N509,"Disorder of male genital organs, unspecified",ICD10CM-2020
34,N51,Disorders of male genital organs in diseases classd elswhr,ICD10CM-2020
34,N52,Male erectile dysfunction,ICD10CM-2020
34,N520,Vasculogenic erectile dysfunction,ICD10CM-2020
34,N5201,Erectile dysfunction due to arterial insufficiency,ICD10CM-2020
34,N5202,Corporo-venous occlusive erectile dysfunction,ICD10CM-2020
34,N5203,Comb artrl insuff & corporo-venous occlusv erectile dysfnct,ICD10CM-2020
34,N521,Erectile dysfunction due to diseases classified elsewhere,ICD10CM-2020
34,N522,Drug-induced erectile dysfunction,ICD10CM-2020
34,N523,Postprocedural erectile dysfunction,ICD10CM-2020
34,N5231,Erectile dysfunction following radical prostatectomy,ICD10CM-2020
34,N5232,Erectile dysfunction following radical cystectomy,ICD10CM-2020
34,N5233,Erectile dysfunction following urethral surgery,ICD10CM-2020
34,N5234,Erectile dysfunction following simple prostatectomy,ICD10CM-2020
34,N5235,Erectile dysfunction following radiation therapy,ICD10CM-2020
34,N5236,Erectile dysfunction following interstitial seed therapy,ICD10CM-2020
34,N5237,Erectile dysfunction following prostate ablative therapy,ICD10CM-2020
34,N5239,Other and unspecified postprocedural erectile dysfunction,ICD10CM-2020
34,N528,Other male erectile dysfunction,ICD10CM-2020
34,N529,"Male erectile dysfunction, unspecified",ICD10CM-2020
34,N53,Other male sexual dysfunction,ICD10CM-2020
34,N531,Ejaculatory dysfunction,ICD10CM-2020
34,N5311,Retarded ejaculation,ICD10CM-2020
34,N5312,Painful ejaculation,ICD10CM-2020
34,N5313,Anejaculatory orgasm,ICD10CM-2020
34,N5314,Retrograde ejaculation,ICD10CM-2020
34,N5319,Other ejaculatory dysfunction,ICD10CM-2020
34,N538,Other male sexual dysfunction,ICD10CM-2020
34,N539,Unspecified male sexual dysfunction,ICD10CM-2020
35,L01,Impetigo,ICD10CM-2020
35,L010,Impetigo,ICD10CM-2020
35,L0100,"Impetigo, unspecified",ICD10CM-2020
35,L0101,Non-bullous impetigo,ICD10CM-2020
35,L0102,Bockhart's impetigo,ICD10CM-2020
35,L0103,Bullous impetigo,ICD10CM-2020
35,L0109,Other impetigo,ICD10CM-2020
35,L011,Impetiginization of other dermatoses,ICD10CM-2020
35,L02,"Cutaneous abscess, furuncle and carbuncle",ICD10CM-2020
35,L020,"Cutaneous abscess, furuncle and carbuncle of face",ICD10CM-2020
35,L0201,Cutaneous abscess of face,ICD10CM-2020
35,L0202,Furuncle of face,ICD10CM-2020
35,L0203,Carbuncle of face,ICD10CM-2020
35,L021,"Cutaneous abscess, furuncle and carbuncle of neck",ICD10CM-2020
35,L0211,Cutaneous abscess of neck,ICD10CM-2020
35,L0212,Furuncle of neck,ICD10CM-2020
35,L0213,Carbuncle of neck,ICD10CM-2020
35,L022,"Cutaneous abscess, furuncle and carbuncle of trunk",ICD10CM-2020
35,L0221,Cutaneous abscess of trunk,ICD10CM-2020
35,L02211,Cutaneous abscess of abdominal wall,ICD10CM-2020
35,L02212,"Cutaneous abscess of back [any part, except buttock]",ICD10CM-2020
35,L02213,Cutaneous abscess of chest wall,ICD10CM-2020
35,L02214,Cutaneous abscess of groin,ICD10CM-2020
35,L02215,Cutaneous abscess of perineum,ICD10CM-2020
35,L02216,Cutaneous abscess of umbilicus,ICD10CM-2020
35,L02219,"Cutaneous abscess of trunk, unspecified",ICD10CM-2020
35,L0222,Furuncle of trunk,ICD10CM-2020
35,L02221,Furuncle of abdominal wall,ICD10CM-2020
35,L02222,"Furuncle of back [any part, except buttock]",ICD10CM-2020
35,L02223,Furuncle of chest wall,ICD10CM-2020
35,L02224,Furuncle of groin,ICD10CM-2020
35,L02225,Furuncle of perineum,ICD10CM-2020
35,L02226,Furuncle of umbilicus,ICD10CM-2020
35,L02229,"Furuncle of trunk, unspecified",ICD10CM-2020
35,L0223,Carbuncle of trunk,ICD10CM-2020
35,L02231,Carbuncle of abdominal wall,ICD10CM-2020
35,L02232,"Carbuncle of back [any part, except buttock]",ICD10CM-2020
35,L02233,Carbuncle of chest wall,ICD10CM-2020
35,L02234,Carbuncle of groin,ICD10CM-2020
35,L02235,Carbuncle of perineum,ICD10CM-2020
35,L02236,Carbuncle of umbilicus,ICD10CM-2020
35,L02239,"Carbuncle of trunk, unspecified",ICD10CM-2020
35,L023,"Cutaneous abscess, furuncle and carbuncle of buttock",ICD10CM-2020
35,L0231,Cutaneous abscess of buttock,ICD10CM-2020
35,L0232,Furuncle of buttock,ICD10CM-2020
35,L0233,Carbuncle of buttock,ICD10CM-2020
35,L024,"Cutaneous abscess, furuncle and carbuncle of limb",ICD10CM-2020
35,L0241,Cutaneous abscess of limb,ICD10CM-2020
35,L02411,Cutaneous abscess of right axilla,ICD10CM-2020
35,L02412,Cutaneous abscess of left axilla,ICD10CM-2020
35,L02413,Cutaneous abscess of right upper limb,ICD10CM-2020
35,L02414,Cutaneous abscess of left upper limb,ICD10CM-2020
35,L02415,Cutaneous abscess of right lower limb,ICD10CM-2020
35,L02416,Cutaneous abscess of left lower limb,ICD10CM-2020
35,L02419,"Cutaneous abscess of limb, unspecified",ICD10CM-2020
35,L0242,Furuncle of limb,ICD10CM-2020
35,L02421,Furuncle of right axilla,ICD10CM-2020
35,L02422,Furuncle of left axilla,ICD10CM-2020
35,L02423,Furuncle of right upper limb,ICD10CM-2020
35,L02424,Furuncle of left upper limb,ICD10CM-2020
35,L02425,Furuncle of right lower limb,ICD10CM-2020
35,L02426,Furuncle of left lower limb,ICD10CM-2020
35,L02429,"Furuncle of limb, unspecified",ICD10CM-2020
35,L0243,Carbuncle of limb,ICD10CM-2020
35,L02431,Carbuncle of right axilla,ICD10CM-2020
35,L02432,Carbuncle of left axilla,ICD10CM-2020
35,L02433,Carbuncle of right upper limb,ICD10CM-2020
35,L02434,Carbuncle of left upper limb,ICD10CM-2020
35,L02435,Carbuncle of right lower limb,ICD10CM-2020
35,L02436,Carbuncle of left lower limb,ICD10CM-2020
35,L02439,"Carbuncle of limb, unspecified",ICD10CM-2020
35,L025,"Cutaneous abscess, furuncle and carbuncle of hand",ICD10CM-2020
35,L0251,Cutaneous abscess of hand,ICD10CM-2020
35,L02511,Cutaneous abscess of right hand,ICD10CM-2020
35,L02512,Cutaneous abscess of left hand,ICD10CM-2020
35,L02519,Cutaneous abscess of unspecified hand,ICD10CM-2020
35,L0252,Furuncle hand,ICD10CM-2020
35,L02521,Furuncle right hand,ICD10CM-2020
35,L02522,Furuncle left hand,ICD10CM-2020
35,L02529,Furuncle unspecified hand,ICD10CM-2020
35,L0253,Carbuncle of hand,ICD10CM-2020
35,L02531,Carbuncle of right hand,ICD10CM-2020
35,L02532,Carbuncle of left hand,ICD10CM-2020
35,L02539,Carbuncle of unspecified hand,ICD10CM-2020
35,L026,"Cutaneous abscess, furuncle and carbuncle of foot",ICD10CM-2020
35,L0261,Cutaneous abscess of foot,ICD10CM-2020
35,L02611,Cutaneous abscess of right foot,ICD10CM-2020
35,L02612,Cutaneous abscess of left foot,ICD10CM-2020
35,L02619,Cutaneous abscess of unspecified foot,ICD10CM-2020
35,L0262,Furuncle of foot,ICD10CM-2020
35,L02621,Furuncle of right foot,ICD10CM-2020
35,L02622,Furuncle of left foot,ICD10CM-2020
35,L02629,Furuncle of unspecified foot,ICD10CM-2020
35,L0263,Carbuncle of foot,ICD10CM-2020
35,L02631,Carbuncle of right foot,ICD10CM-2020
35,L02632,Carbuncle of left foot,ICD10CM-2020
35,L02639,Carbuncle of unspecified foot,ICD10CM-2020
35,L028,"Cutaneous abscess, furuncle and carbuncle of other sites",ICD10CM-2020
35,L0281,Cutaneous abscess of other sites,ICD10CM-2020
35,L02811,"Cutaneous abscess of head [any part, except face]",ICD10CM-2020
35,L02818,Cutaneous abscess of other sites,ICD10CM-2020
35,L0282,Furuncle of other sites,ICD10CM-2020
35,L02821,"Furuncle of head [any part, except face]",ICD10CM-2020
35,L02828,Furuncle of other sites,ICD10CM-2020
35,L0283,Carbuncle of other sites,ICD10CM-2020
35,L02831,"Carbuncle of head [any part, except face]",ICD10CM-2020
35,L02838,Carbuncle of other sites,ICD10CM-2020
35,L029,"Cutaneous abscess, furuncle and carbuncle, unspecified",ICD10CM-2020
35,L0291,"Cutaneous abscess, unspecified",ICD10CM-2020
35,L0292,"Furuncle, unspecified",ICD10CM-2020
35,L0293,"Carbuncle, unspecified",ICD10CM-2020
35,L03,Cellulitis and acute lymphangitis,ICD10CM-2020
35,L030,Cellulitis and acute lymphangitis of finger and toe,ICD10CM-2020
35,L0301,Cellulitis of finger,ICD10CM-2020
35,L03011,Cellulitis of right finger,ICD10CM-2020
35,L03012,Cellulitis of left finger,ICD10CM-2020
35,L03019,Cellulitis of unspecified finger,ICD10CM-2020
35,L0302,Acute lymphangitis of finger,ICD10CM-2020
35,L03021,Acute lymphangitis of right finger,ICD10CM-2020
35,L03022,Acute lymphangitis of left finger,ICD10CM-2020
35,L03029,Acute lymphangitis of unspecified finger,ICD10CM-2020
35,L0303,Cellulitis of toe,ICD10CM-2020
35,L03031,Cellulitis of right toe,ICD10CM-2020
35,L03032,Cellulitis of left toe,ICD10CM-2020
35,L03039,Cellulitis of unspecified toe,ICD10CM-2020
35,L0304,Acute lymphangitis of toe,ICD10CM-2020
35,L03041,Acute lymphangitis of right toe,ICD10CM-2020
35,L03042,Acute lymphangitis of left toe,ICD10CM-2020
35,L03049,Acute lymphangitis of unspecified toe,ICD10CM-2020
35,L031,Cellulitis and acute lymphangitis of other parts of limb,ICD10CM-2020
35,L0311,Cellulitis of other parts of limb,ICD10CM-2020
35,L03111,Cellulitis of right axilla,ICD10CM-2020
35,L03112,Cellulitis of left axilla,ICD10CM-2020
35,L03113,Cellulitis of right upper limb,ICD10CM-2020
35,L03114,Cellulitis of left upper limb,ICD10CM-2020
35,L03115,Cellulitis of right lower limb,ICD10CM-2020
35,L03116,Cellulitis of left lower limb,ICD10CM-2020
35,L03119,Cellulitis of unspecified part of limb,ICD10CM-2020
35,L0312,Acute lymphangitis of other parts of limb,ICD10CM-2020
35,L03121,Acute lymphangitis of right axilla,ICD10CM-2020
35,L03122,Acute lymphangitis of left axilla,ICD10CM-2020
35,L03123,Acute lymphangitis of right upper limb,ICD10CM-2020
35,L03124,Acute lymphangitis of left upper limb,ICD10CM-2020
35,L03125,Acute lymphangitis of right lower limb,ICD10CM-2020
35,L03126,Acute lymphangitis of left lower limb,ICD10CM-2020
35,L03129,Acute lymphangitis of unspecified part of limb,ICD10CM-2020
35,L032,Cellulitis and acute lymphangitis of face and neck,ICD10CM-2020
35,L0321,Cellulitis and acute lymphangitis of face,ICD10CM-2020
35,L03211,Cellulitis of face,ICD10CM-2020
35,L03212,Acute lymphangitis of face,ICD10CM-2020
35,L03213,Periorbital cellulitis,ICD10CM-2020
35,L0322,Cellulitis and acute lymphangitis of neck,ICD10CM-2020
35,L03221,Cellulitis of neck,ICD10CM-2020
35,L03222,Acute lymphangitis of neck,ICD10CM-2020
35,L033,Cellulitis and acute lymphangitis of trunk,ICD10CM-2020
35,L0331,Cellulitis of trunk,ICD10CM-2020
35,L03311,Cellulitis of abdominal wall,ICD10CM-2020
35,L03312,Cellulitis of back [any part except buttock],ICD10CM-2020
35,L03313,Cellulitis of chest wall,ICD10CM-2020
35,L03314,Cellulitis of groin,ICD10CM-2020
35,L03315,Cellulitis of perineum,ICD10CM-2020
35,L03316,Cellulitis of umbilicus,ICD10CM-2020
35,L03317,Cellulitis of buttock,ICD10CM-2020
35,L03319,"Cellulitis of trunk, unspecified",ICD10CM-2020
35,L0332,Acute lymphangitis of trunk,ICD10CM-2020
35,L03321,Acute lymphangitis of abdominal wall,ICD10CM-2020
35,L03322,Acute lymphangitis of back [any part except buttock],ICD10CM-2020
35,L03323,Acute lymphangitis of chest wall,ICD10CM-2020
35,L03324,Acute lymphangitis of groin,ICD10CM-2020
35,L03325,Acute lymphangitis of perineum,ICD10CM-2020
35,L03326,Acute lymphangitis of umbilicus,ICD10CM-2020
35,L03327,Acute lymphangitis of buttock,ICD10CM-2020
35,L03329,"Acute lymphangitis of trunk, unspecified",ICD10CM-2020
35,L038,Cellulitis and acute lymphangitis of other sites,ICD10CM-2020
35,L0381,Cellulitis of other sites,ICD10CM-2020
35,L03811,"Cellulitis of head [any part, except face]",ICD10CM-2020
35,L03818,Cellulitis of other sites,ICD10CM-2020
35,L0389,Acute lymphangitis of other sites,ICD10CM-2020
35,L03891,"Acute lymphangitis of head [any part, except face]",ICD10CM-2020
35,L03898,Acute lymphangitis of other sites,ICD10CM-2020
35,L039,"Cellulitis and acute lymphangitis, unspecified",ICD10CM-2020
35,L0390,"Cellulitis, unspecified",ICD10CM-2020
35,L0391,"Acute lymphangitis, unspecified",ICD10CM-2020
35,L04,Acute lymphadenitis,ICD10CM-2020
35,L040,"Acute lymphadenitis of face, head and neck",ICD10CM-2020
35,L041,Acute lymphadenitis of trunk,ICD10CM-2020
35,L042,Acute lymphadenitis of upper limb,ICD10CM-2020
35,L043,Acute lymphadenitis of lower limb,ICD10CM-2020
35,L048,Acute lymphadenitis of other sites,ICD10CM-2020
35,L049,"Acute lymphadenitis, unspecified",ICD10CM-2020
35,L05,Pilonidal cyst and sinus,ICD10CM-2020
35,L050,Pilonidal cyst and sinus with abscess,ICD10CM-2020
35,L0501,Pilonidal cyst with abscess,ICD10CM-2020
35,L0502,Pilonidal sinus with abscess,ICD10CM-2020
35,L059,Pilonidal cyst and sinus without abscess,ICD10CM-2020
35,L0591,Pilonidal cyst without abscess,ICD10CM-2020
35,L0592,Pilonidal sinus without abscess,ICD10CM-2020
35,L08,Other local infections of skin and subcutaneous tissue,ICD10CM-2020
35,L080,Pyoderma,ICD10CM-2020
35,L081,Erythrasma,ICD10CM-2020
35,L088,Oth local infections of the skin and subcutaneous tissue,ICD10CM-2020
35,L0881,Pyoderma vegetans,ICD10CM-2020
35,L0882,Omphalitis not of newborn,ICD10CM-2020
35,L0889,Oth local infections of the skin and subcutaneous tissue,ICD10CM-2020
35,L089,"Local infection of the skin and subcutaneous tissue, unsp",ICD10CM-2020
35,L88,Pyoderma gangrenosum,ICD10CM-2020
35,L980,Pyogenic granuloma,ICD10CM-2020
35,L983,Eosinophilic cellulitis [Wells],ICD10CM-2020
36,L00,Staphylococcal scalded skin syndrome,ICD10CM-2020
36,L10,Pemphigus,ICD10CM-2020
36,L100,Pemphigus vulgaris,ICD10CM-2020
36,L101,Pemphigus vegetans,ICD10CM-2020
36,L102,Pemphigus foliaceous,ICD10CM-2020
36,L103,Brazilian pemphigus [fogo selvagem],ICD10CM-2020
36,L104,Pemphigus erythematosus,ICD10CM-2020
36,L105,Drug-induced pemphigus,ICD10CM-2020
36,L108,Other pemphigus,ICD10CM-2020
36,L1081,Paraneoplastic pemphigus,ICD10CM-2020
36,L1089,Other pemphigus,ICD10CM-2020
36,L109,"Pemphigus, unspecified",ICD10CM-2020
36,L11,Other acantholytic disorders,ICD10CM-2020
36,L110,Acquired keratosis follicularis,ICD10CM-2020
36,L111,Transient acantholytic dermatosis [Grover],ICD10CM-2020
36,L118,Other specified acantholytic disorders,ICD10CM-2020
36,L119,"Acantholytic disorder, unspecified",ICD10CM-2020
36,L12,Pemphigoid,ICD10CM-2020
36,L120,Bullous pemphigoid,ICD10CM-2020
36,L121,Cicatricial pemphigoid,ICD10CM-2020
36,L122,Chronic bullous disease of childhood,ICD10CM-2020
36,L123,Acquired epidermolysis bullosa,ICD10CM-2020
36,L1230,"Acquired epidermolysis bullosa, unspecified",ICD10CM-2020
36,L1231,Epidermolysis bullosa due to drug,ICD10CM-2020
36,L1235,Other acquired epidermolysis bullosa,ICD10CM-2020
36,L128,Other pemphigoid,ICD10CM-2020
36,L129,"Pemphigoid, unspecified",ICD10CM-2020
36,L13,Other bullous disorders,ICD10CM-2020
36,L130,Dermatitis herpetiformis,ICD10CM-2020
36,L131,Subcorneal pustular dermatitis,ICD10CM-2020
36,L138,Other specified bullous disorders,ICD10CM-2020
36,L139,"Bullous disorder, unspecified",ICD10CM-2020
36,L14,Bullous disorders in diseases classified elsewhere,ICD10CM-2020
36,L20,Atopic dermatitis,ICD10CM-2020
36,L200,Besnier's prurigo,ICD10CM-2020
36,L208,Other atopic dermatitis,ICD10CM-2020
36,L2081,Atopic neurodermatitis,ICD10CM-2020
36,L2082,Flexural eczema,ICD10CM-2020
36,L2083,Infantile (acute) (chronic) eczema,ICD10CM-2020
36,L2084,Intrinsic (allergic) eczema,ICD10CM-2020
36,L2089,Other atopic dermatitis,ICD10CM-2020
36,L209,"Atopic dermatitis, unspecified",ICD10CM-2020
36,L21,Seborrheic dermatitis,ICD10CM-2020
36,L210,Seborrhea capitis,ICD10CM-2020
36,L211,Seborrheic infantile dermatitis,ICD10CM-2020
36,L218,Other seborrheic dermatitis,ICD10CM-2020
36,L219,"Seborrheic dermatitis, unspecified",ICD10CM-2020
36,L22,Diaper dermatitis,ICD10CM-2020
36,L23,Allergic contact dermatitis,ICD10CM-2020
36,L230,Allergic contact dermatitis due to metals,ICD10CM-2020
36,L231,Allergic contact dermatitis due to adhesives,ICD10CM-2020
36,L232,Allergic contact dermatitis due to cosmetics,ICD10CM-2020
36,L233,Allergic contact dermatitis due to drugs in contact w skin,ICD10CM-2020
36,L234,Allergic contact dermatitis due to dyes,ICD10CM-2020
36,L235,Allergic contact dermatitis due to other chemical products,ICD10CM-2020
36,L236,Allergic contact dermatitis due to food in contact w skin,ICD10CM-2020
36,L237,"Allergic contact dermatitis due to plants, except food",ICD10CM-2020
36,L238,Allergic contact dermatitis due to other agents,ICD10CM-2020
36,L2381,Allergic contact dermatitis due to animal (cat) (dog) dander,ICD10CM-2020
