disease_number,dx,description,icd_ver
19,37160,keratoconus nos,ICD9CM-V32
19,37161,"keratoconus, stable",ICD9CM-V32
19,37162,"keratoconus, ac hydrops",ICD9CM-V32
19,3717,corneal deformities nec*,ICD9CM-V32
19,37170,corneal deformity nos,ICD9CM-V32
19,37171,corneal ectasia,ICD9CM-V32
19,37172,descemetocele,ICD9CM-V32
19,37173,corneal staphyloma,ICD9CM-V32
19,3718,other corneal disorders*,ICD9CM-V32
19,37181,corneal anesthesia,ICD9CM-V32
19,37182,corneal dsdr contct lens,ICD9CM-V32
19,37189,corneal disorder nec,ICD9CM-V32
19,3719,corneal disorder nos,ICD9CM-V32
19,372,disorders of conjunctiva*,ICD9CM-V32
19,3720,acute conjunctivitis*,ICD9CM-V32
19,37200,acute conjunctivitis nos,ICD9CM-V32
19,37201,serous conjunctivitis,ICD9CM-V32
19,37202,ac follic conjunctivitis,ICD9CM-V32
19,37203,mucopur conjunctivit nec,ICD9CM-V32
19,37204,pseudomemb conjunctivit,ICD9CM-V32
19,37205,ac atopic conjunctivitis,ICD9CM-V32
19,37206,ac chem conjunctivitis,ICD9CM-V32
19,3721,chronic conjunctivitis*,ICD9CM-V32
19,37210,chr conjunctivitis nos,ICD9CM-V32
19,37211,simpl chr conjunctivitis,ICD9CM-V32
19,37212,chr follic conjunctivit,ICD9CM-V32
19,37213,vernal conjunctivitis,ICD9CM-V32
19,37214,chr allrg conjunctiv nec,ICD9CM-V32
19,37215,parasitic conjunctivitis,ICD9CM-V32
19,3722,blepharoconjunctivitis*,ICD9CM-V32
19,37220,blepharoconjunctivit nos,ICD9CM-V32
19,37221,angular blepharoconjunct,ICD9CM-V32
19,37222,contact blepharoconjunct,ICD9CM-V32
19,3723,conjunctivitis nec/nos*,ICD9CM-V32
19,37230,conjunctivitis nos,ICD9CM-V32
19,37231,rosacea conjunctivitis,ICD9CM-V32
19,37233,mucocutan dis conjunctiv,ICD9CM-V32
19,37234,pingueculitis,ICD9CM-V32
19,37239,conjunctivitis nec,ICD9CM-V32
19,3724,pterygium*,ICD9CM-V32
19,37240,pterygium nos,ICD9CM-V32
19,37241,periph station pterygium,ICD9CM-V32
19,37242,periph progess pterygium,ICD9CM-V32
19,37243,central pterygium,ICD9CM-V32
19,37244,double pterygium,ICD9CM-V32
19,37245,recurrent pterygium,ICD9CM-V32
19,3725,conjunctiva degeneration*,ICD9CM-V32
19,37250,conjunctival degen nos,ICD9CM-V32
19,37251,pinguecula,ICD9CM-V32
19,37252,pseudopterygium,ICD9CM-V32
19,37253,conjunctival xerosis,ICD9CM-V32
19,37254,conjunctival concretions,ICD9CM-V32
19,37255,conjunctiva pigmentation,ICD9CM-V32
19,37256,conjunctival deposits,ICD9CM-V32
19,3726,conjunctival scars*,ICD9CM-V32
19,37261,granuloma of conjunctiva,ICD9CM-V32
19,37262,local conjunctiva adhes,ICD9CM-V32
19,37263,symblepharon,ICD9CM-V32
19,37264,scarring of conjunctiva,ICD9CM-V32
19,3727,conjunctiva vasc dis*,ICD9CM-V32
19,37271,hyperemia of conjunctiva,ICD9CM-V32
19,37272,conjunctival hemorrhage,ICD9CM-V32
19,37273,conjunctival edema,ICD9CM-V32
19,37274,conjunctiva vasc anomaly,ICD9CM-V32
19,37275,conjunctival cysts,ICD9CM-V32
19,3728,conjunctiva disorder nec*,ICD9CM-V32
19,37281,conjunctivochalasis,ICD9CM-V32
19,37289,conjunctiva disorder nec,ICD9CM-V32
19,3729,conjunctiva disorder nos,ICD9CM-V32
19,373,inflammation of eyelids*,ICD9CM-V32
19,3730,blepharitis*,ICD9CM-V32
19,37300,blepharitis nos,ICD9CM-V32
19,37301,ulcerative blepharitis,ICD9CM-V32
19,37302,squamous blepharitis,ICD9CM-V32
19,3731,hordeolum*,ICD9CM-V32
19,37311,hordeolum externum,ICD9CM-V32
19,37312,hordeolum internum,ICD9CM-V32
19,37313,abscess of eyelid,ICD9CM-V32
19,3732,chalazion,ICD9CM-V32
19,3733,noninf dermatoses eyelid*,ICD9CM-V32
19,37331,eczem dermatitis eyelid,ICD9CM-V32
19,37332,contact dermatit eyelid,ICD9CM-V32
19,37333,xeroderma of eyelid,ICD9CM-V32
19,37334,disc lup erythematos lid,ICD9CM-V32
19,3734,infect derm lid w deform,ICD9CM-V32
19,3735,infec dermatitis lid nec,ICD9CM-V32
19,3736,parasitic infest eyelid,ICD9CM-V32
19,3738,inflammation eyelid nec,ICD9CM-V32
19,3739,inflammation eyelid nos,ICD9CM-V32
19,374,disorders of eyelids nec*,ICD9CM-V32
19,3740,entropion/trichiasis lid*,ICD9CM-V32
19,37400,entropion nos,ICD9CM-V32
19,37401,senile entropion,ICD9CM-V32
19,37402,mechanical entropion,ICD9CM-V32
19,37403,spastic entropion,ICD9CM-V32
19,37404,cicatricial entropion,ICD9CM-V32
19,37405,trichiasis w/o entropion,ICD9CM-V32
19,3741,ectropion*,ICD9CM-V32
19,37410,ectropion nos,ICD9CM-V32
19,37411,senile ectropion,ICD9CM-V32
19,37412,mechanical ectropion,ICD9CM-V32
19,37413,spastic ectropion,ICD9CM-V32
19,37414,cicatricial ectropion,ICD9CM-V32
19,3742,lagophthalmos*,ICD9CM-V32
19,37420,lagophthalmos nos,ICD9CM-V32
19,37421,paralytic lagophthalmos,ICD9CM-V32
19,37422,mechanical lagophthalmos,ICD9CM-V32
19,37423,cicatricial lagophthalm,ICD9CM-V32
19,3743,ptosis of eyelid*,ICD9CM-V32
19,37430,ptosis of eyelid nos,ICD9CM-V32
19,37431,paralytic ptosis,ICD9CM-V32
19,37432,myogenic ptosis,ICD9CM-V32
19,37433,mechanical ptosis,ICD9CM-V32
19,37434,blepharochalasis,ICD9CM-V32
19,3744,oth eyelid function dis*,ICD9CM-V32
19,37441,lid retraction or lag,ICD9CM-V32
19,37443,abnorm innervation synd,ICD9CM-V32
19,37444,"sensory disorders, lid",ICD9CM-V32
19,37445,sensormotr disor lid nec,ICD9CM-V32
19,37446,blepharophimosis,ICD9CM-V32
19,3745,other eyelid degen dis*,ICD9CM-V32
19,37450,"degen disorder nos, lid",ICD9CM-V32
19,37451,xanthelasma,ICD9CM-V32
19,37452,hyperpigmentation lid,ICD9CM-V32
19,37453,hypopigmentation lid,ICD9CM-V32
19,37454,hypertrichosis of eyelid,ICD9CM-V32
19,37455,hypotrichosis of eyelid,ICD9CM-V32
19,37456,degen dis eyelid nec,ICD9CM-V32
19,3748,other disorder of eyelid*,ICD9CM-V32
19,37481,hemorrhage of eyelid,ICD9CM-V32
19,37482,edema of eyelid,ICD9CM-V32
19,37483,elephantiasis of eyelid,ICD9CM-V32
19,37484,cysts of eyelids,ICD9CM-V32
19,37485,"vascular anomaly, eyelid",ICD9CM-V32
19,37486,"old foreign body, eyelid",ICD9CM-V32
19,37487,dermatochalasis,ICD9CM-V32
19,37489,disorders of eyelid nec,ICD9CM-V32
19,3749,disorder of eyelid nos,ICD9CM-V32
19,375,lacrimal system disorder*,ICD9CM-V32
19,3750,dacryoadenitis*,ICD9CM-V32
19,37500,dacryoadenitis nos,ICD9CM-V32
19,37501,acute dacryoadenitis,ICD9CM-V32
19,37502,chronic dacryoadenitis,ICD9CM-V32
19,37503,ch enlargmnt lacrim glnd,ICD9CM-V32
19,3751,lacrimal gland dis nec*,ICD9CM-V32
19,37511,dacryops,ICD9CM-V32
19,37512,lacrimal gland cyst nec,ICD9CM-V32
19,37513,primary lacrimal atrophy,ICD9CM-V32
19,37514,secondary lacrim atrophy,ICD9CM-V32
19,37515,tear film insuffic nos,ICD9CM-V32
19,37516,lacrimal gland dislocat,ICD9CM-V32
19,3752,epiphora*,ICD9CM-V32
19,37520,epiphora nos,ICD9CM-V32
19,37521,epiphora d/t excess tear,ICD9CM-V32
19,37522,epiphora d/t insuf drain,ICD9CM-V32
19,3753,inflam lacrim passge nos*,ICD9CM-V32
19,37530,dacryocystitis nos,ICD9CM-V32
19,37531,acute canaliculitis,ICD9CM-V32
19,37532,acute dacryocystitis,ICD9CM-V32
19,37533,phlegmon dacryocystitis,ICD9CM-V32
19,3754,chr infl lacrim passage*,ICD9CM-V32
19,37541,chronic canaliculitis,ICD9CM-V32
19,37542,chronic dacryocystitis,ICD9CM-V32
19,37543,lacrimal mucocele,ICD9CM-V32
19,3755,lacrimal passag stenosis*,ICD9CM-V32
19,37551,lacriml punctum eversion,ICD9CM-V32
19,37552,lacriml punctum stenosis,ICD9CM-V32
19,37553,lacrim canalic stenosis,ICD9CM-V32
19,37554,lacrimal sac stenosis,ICD9CM-V32
19,37555,neonatal nasolacrml obst,ICD9CM-V32
19,37556,acq nasolacrml stenosis,ICD9CM-V32
19,37557,dacryolith,ICD9CM-V32
19,3756,oth change lacrim passge*,ICD9CM-V32
19,37561,lacrimal fistula,ICD9CM-V32
19,37569,lacrim passge change nec,ICD9CM-V32
19,3758,oth lacrimal system dis*,ICD9CM-V32
19,37581,lacrim passage granuloma,ICD9CM-V32
19,37589,lacrimal syst dis nec,ICD9CM-V32
19,3759,lacrimal syst dis nos,ICD9CM-V32
19,376,disorders of the orbit*,ICD9CM-V32
19,3760,"ac inflammation, orbit*",ICD9CM-V32
19,37600,"acute inflam nos, orbit",ICD9CM-V32
19,37601,orbital cellulitis,ICD9CM-V32
19,37602,orbital periostitis,ICD9CM-V32
19,37603,orbital osteomyelitis,ICD9CM-V32
19,37604,orbital tenonitis,ICD9CM-V32
19,3761,chr inflam dis orbit*,ICD9CM-V32
19,37610,"chr inflam nos, orbit",ICD9CM-V32
19,37611,orbital granuloma,ICD9CM-V32
19,37612,orbital myositis,ICD9CM-V32
19,37613,"parasite infest, orbit",ICD9CM-V32
19,3762,endocrine exophthalmos*,ICD9CM-V32
19,37621,thyrotoxic exophthalmos,ICD9CM-V32
19,37622,exophthalm ophthalmopleg,ICD9CM-V32
19,3763,exophthalmic cond nec*,ICD9CM-V32
19,37630,exophthalmos nos,ICD9CM-V32
19,37631,constant exophthalmos,ICD9CM-V32
19,37632,orbital hemorrhage,ICD9CM-V32
19,37633,orbital edema,ICD9CM-V32
19,37634,intermittnt exophthalmos,ICD9CM-V32
19,37635,pulsating exophthalmos,ICD9CM-V32
19,37636,lateral globe displacmnt,ICD9CM-V32
19,3764,deformity of orbit*,ICD9CM-V32
19,37640,deformity of orbit nos,ICD9CM-V32
19,37641,hypertelorism of orbit,ICD9CM-V32
19,37642,exostosis of orbit,ICD9CM-V32
19,37643,orbt deform d/t bone dis,ICD9CM-V32
19,37644,craniofacial-orbit defor,ICD9CM-V32
19,37645,atrophy of orbit,ICD9CM-V32
19,37646,enlargement of orbit,ICD9CM-V32
19,37647,orbit deform d/t trauma,ICD9CM-V32
19,3765,enophthalmos*,ICD9CM-V32
19,37650,enophthalmos nos,ICD9CM-V32
19,37651,enophth d/t orbit atrphy,ICD9CM-V32
19,37652,enophthalmos d/t trauma,ICD9CM-V32
19,3766,"old foreign body, orbit",ICD9CM-V32
19,3768,other orbital disorders*,ICD9CM-V32
19,37681,orbital cysts,ICD9CM-V32
19,37682,extraocul muscl myopathy,ICD9CM-V32
19,37689,orbital disorders nec,ICD9CM-V32
19,3769,orbital disorder nos,ICD9CM-V32
19,377,disorders of optic nerve*,ICD9CM-V32
19,3770,papilledema*,ICD9CM-V32
19,37700,papilledema nos,ICD9CM-V32
19,37701,papilledema w incr press,ICD9CM-V32
19,37702,papilledema w decr press,ICD9CM-V32
19,37703,papilledema w retina dis,ICD9CM-V32
19,37704,foster-kennedy syndrome,ICD9CM-V32
19,3771,optic atrophy*,ICD9CM-V32
19,37710,optic atrophy nos,ICD9CM-V32
19,37711,primary optic atrophy,ICD9CM-V32
19,37712,postinflam optic atrophy,ICD9CM-V32
19,37713,optic atrph w retin dyst,ICD9CM-V32
19,37714,cupping of optic disc,ICD9CM-V32
19,37715,partial optic atrophy,ICD9CM-V32
19,37716,hereditary optic atrophy,ICD9CM-V32
19,3772,optic disc disorders nec*,ICD9CM-V32
19,37721,drusen of optic disc,ICD9CM-V32
19,37722,crater-like hole op disc,ICD9CM-V32
19,37723,coloboma of optic disc,ICD9CM-V32
19,37724,pseudopapilledema,ICD9CM-V32
19,3773,optic neuritis*,ICD9CM-V32
19,37730,optic neuritis nos,ICD9CM-V32
19,37731,optic papillitis,ICD9CM-V32
19,37732,retrobulbar neuritis,ICD9CM-V32
19,37733,nutrition optc neuropthy,ICD9CM-V32
19,37734,toxic optic neuropathy,ICD9CM-V32
19,37739,optic neuritis nec,ICD9CM-V32
19,3774,oth optic nerve disorder*,ICD9CM-V32
19,37741,ischemic optic neuropthy,ICD9CM-V32
19,37742,optic nerve sheath hemor,ICD9CM-V32
19,37743,optic nerve hypoplasia,ICD9CM-V32
19,37749,optic nerve disorder nec,ICD9CM-V32
19,3775,optic chiasm disorders*,ICD9CM-V32
19,37751,opt chiasm w pituit dis,ICD9CM-V32
19,37752,opt chiasm dis/neopl nec,ICD9CM-V32
19,37753,opt chiasm w vascul dis,ICD9CM-V32
19,37754,op chiasm dis w infl dis,ICD9CM-V32
19,3776,visual pathway dis nec*,ICD9CM-V32
19,37761,vis path dis w neoplasms,ICD9CM-V32
19,37762,vis path dis w vasc dis,ICD9CM-V32
19,37763,vis path dis w infl dis,ICD9CM-V32
19,3777,visual cortex disorders*,ICD9CM-V32
19,37771,vis cortx dis w neoplasm,ICD9CM-V32
19,37772,vis cortx dis w vasc dis,ICD9CM-V32
19,37773,vis cortex dis w inflam,ICD9CM-V32
19,37775,cortical blindness,ICD9CM-V32
19,3779,optic nerve disorder nos,ICD9CM-V32
19,378,strabismus*,ICD9CM-V32
19,3780,esotropia*,ICD9CM-V32
19,37800,esotropia nos,ICD9CM-V32
19,37801,monocular esotropia,ICD9CM-V32
19,37802,monoc esotrop w a pattrn,ICD9CM-V32
19,37803,monoc esotrop w v pattrn,ICD9CM-V32
19,37804,monoc esotrop w x/y pat,ICD9CM-V32
19,37805,alternating esotropia,ICD9CM-V32
19,37806,alt esotropia w a pattrn,ICD9CM-V32
19,37807,alt esotropia w v pattrn,ICD9CM-V32
19,37808,alt esotrop w x/y pattrn,ICD9CM-V32
19,3781,exotropia*,ICD9CM-V32
19,37810,exotropia nos,ICD9CM-V32
19,37811,monocular exotropia,ICD9CM-V32
19,37812,monoc exotrop w a pattrn,ICD9CM-V32
19,37813,monoc exotrop w v pattrn,ICD9CM-V32
19,37814,monoc exotrop w x/y pat,ICD9CM-V32
19,37815,alternating exotropia,ICD9CM-V32
19,37816,alt exotropia w a pattrn,ICD9CM-V32
19,37817,alt exotropia w v pattrn,ICD9CM-V32
19,37818,alt exotrop w x/y pattrn,ICD9CM-V32
19,3782,intermittnt heterotropia*,ICD9CM-V32
19,37820,intermit heterotrop nos,ICD9CM-V32
19,37821,intermit monoc esotropia,ICD9CM-V32
19,37822,intermit altrn esotropia,ICD9CM-V32
19,37823,intermit monoc exotropia,ICD9CM-V32
19,37824,intermit altrn exotropia,ICD9CM-V32
19,3783,heterotropia nec/nos*,ICD9CM-V32
19,37830,heterotropia nos,ICD9CM-V32
19,37831,hypertropia,ICD9CM-V32
19,37832,hypotropia,ICD9CM-V32
19,37833,cyclotropia,ICD9CM-V32
19,37834,monofixation syndrome,ICD9CM-V32
19,37835,accommodative esotropia,ICD9CM-V32
19,3784,heterophoria*,ICD9CM-V32
19,37840,heterophoria nos,ICD9CM-V32
19,37841,esophoria,ICD9CM-V32
19,37842,exophoria,ICD9CM-V32
19,37843,vertical heterophoria,ICD9CM-V32
19,37844,cyclophoria,ICD9CM-V32
19,37845,alternating hyperphoria,ICD9CM-V32
19,3785,paralytic strabismus*,ICD9CM-V32
19,37850,paralytic strabismus nos,ICD9CM-V32
19,37851,partial third nerv palsy,ICD9CM-V32
19,37852,total third nerve palsy,ICD9CM-V32
19,37853,fourth nerve palsy,ICD9CM-V32
19,37854,sixth nerve palsy,ICD9CM-V32
19,37855,external ophthalmoplegia,ICD9CM-V32
19,37856,total ophthalmoplegia,ICD9CM-V32
19,3786,mechanical strabismus*,ICD9CM-V32
19,37860,mechanical strabism nos,ICD9CM-V32
19,37861,brown's sheath syndrome,ICD9CM-V32
19,37862,mech strab d/t muscl dis,ICD9CM-V32
19,37863,mech strab w oth conditn,ICD9CM-V32
19,3787,strabismus nec*,ICD9CM-V32
19,37871,duane's syndrome,ICD9CM-V32
19,37872,prog ext ophthalmoplegia,ICD9CM-V32
19,37873,neuromuscle dis strabism,ICD9CM-V32
19,3788,oth binocular movmnt dis*,ICD9CM-V32
19,37881,palsy of conjugate gaze,ICD9CM-V32
19,37882,spasm of conjugate gaze,ICD9CM-V32
19,37883,convergenc insufficiency,ICD9CM-V32
19,37884,convergence excess,ICD9CM-V32
19,37885,anomalies of divergence,ICD9CM-V32
19,37886,internucl ophthalmopleg,ICD9CM-V32
19,37887,"skew deviation, eye",ICD9CM-V32
19,3789,eye movemnt disorder nos,ICD9CM-V32
19,379,eye disorders nec*,ICD9CM-V32
19,3790,scleritis/episcleritis*,ICD9CM-V32
19,37900,scleritis nos,ICD9CM-V32
19,37901,episclerit periodic fugx,ICD9CM-V32
19,37902,nodular episcleritis,ICD9CM-V32
19,37903,anterior scleritis,ICD9CM-V32
19,37904,scleromalacia perforans,ICD9CM-V32
19,37905,scleritis w cornea invol,ICD9CM-V32
19,37906,brawny scleritis,ICD9CM-V32
19,37907,posterior scleritis,ICD9CM-V32
19,37909,scleritis nec,ICD9CM-V32
19,3791,oth disorders of sclera*,ICD9CM-V32
19,37911,scleral ectasia,ICD9CM-V32
19,37912,staphyloma posticum,ICD9CM-V32
19,37913,equatorial staphyloma,ICD9CM-V32
19,37914,local anterior staphylma,ICD9CM-V32
19,37915,ring staphyloma,ICD9CM-V32
19,37916,scleral degen dis nec,ICD9CM-V32
19,37919,disorder of sclera nec,ICD9CM-V32
19,3792,vitreous body disorders*,ICD9CM-V32
19,37921,vitreous degeneration,ICD9CM-V32
19,37922,crystal deposit vitreous,ICD9CM-V32
19,37923,vitreous hemorrhage,ICD9CM-V32
19,37924,vitreous opacities nec,ICD9CM-V32
19,37925,vitreous membranes,ICD9CM-V32
19,37926,vitreous prolapse,ICD9CM-V32
19,37927,vitreomacular adhesion,ICD9CM-V32
19,37929,vitreous disorders nec,ICD9CM-V32
19,3793,other lens disorders*,ICD9CM-V32
19,37931,aphakia,ICD9CM-V32
19,37932,subluxation of lens,ICD9CM-V32
19,37933,ant dislocation of lens,ICD9CM-V32
19,37934,post dislocation of lens,ICD9CM-V32
19,37939,disorders of lens nec,ICD9CM-V32
19,3794,pupil function anomalies*,ICD9CM-V32
19,37940,abn pupil function nos,ICD9CM-V32
19,37941,anisocoria,ICD9CM-V32
19,37942,miosis not d/t miotics,ICD9CM-V32
19,37943,mydriasis not d/t mydrtc,ICD9CM-V32
19,37945,argyll robertson pupil,ICD9CM-V32
19,37946,tonic pupillary reaction,ICD9CM-V32
19,37949,pupil funct anomaly nec,ICD9CM-V32
19,3795,irregular eye movements*,ICD9CM-V32
19,37950,nystagmus nos,ICD9CM-V32
19,37951,congenital nystagmus,ICD9CM-V32
19,37952,latent nystagmus,ICD9CM-V32
19,37953,visual deprivatn nystagm,ICD9CM-V32
19,37954,nystagms w vestibulr dis,ICD9CM-V32
19,37955,dissociated nystagmus,ICD9CM-V32
19,37956,nystagmus nec,ICD9CM-V32
19,37957,saccadic eye movmnt def,ICD9CM-V32
19,37958,smooth pursuit mvmnt def,ICD9CM-V32
19,37959,irregular eye mvmnts nec,ICD9CM-V32
19,3796,*,ICD9CM-V32
19,37960,inflam postproc bleb nos,ICD9CM-V32
19,37961,"inflam postproc bleb, 1",ICD9CM-V32
19,37962,"inflam postproc bleb, 2",ICD9CM-V32
19,37963,"inflam postproc bleb, 3",ICD9CM-V32
19,3798,eye disorders nec,ICD9CM-V32
19,3799,eye disorders nos*,ICD9CM-V32
19,37990,eye disorder nos,ICD9CM-V32
19,37991,pain in or around eye,ICD9CM-V32
19,37992,swelling or mass of eye,ICD9CM-V32
19,37993,redness/discharge of eye,ICD9CM-V32
19,37999,ill-defined eye dis nec,ICD9CM-V32
20,401,essential hypertension*,ICD9CM-V32
20,4010,malignant hypertension,ICD9CM-V32
20,4011,benign hypertension,ICD9CM-V32
20,4019,hypertension nos,ICD9CM-V32
20,402,hypertensive heart dis*,ICD9CM-V32
20,4020,mal hypertensive hrt dis*,ICD9CM-V32
20,40200,mal hyp ht dis w/o hf,ICD9CM-V32
20,40201,mal hypert hrt dis w hf,ICD9CM-V32
20,4021,benign hyperten hrt dis*,ICD9CM-V32
20,40210,benign hyp ht dis w/o hf,ICD9CM-V32
20,40211,benign hyp ht dis w hf,ICD9CM-V32
20,4029,hypertensive hrt dis nos*,ICD9CM-V32
20,40290,hyp hrt dis nos w/o hf,ICD9CM-V32
20,40291,hyp ht dis nos w ht fail,ICD9CM-V32
20,403,hypertensive renal dis*,ICD9CM-V32
20,4030,mal hypertens renal dis*,ICD9CM-V32
20,40300,mal hy kid w cr kid i-iv,ICD9CM-V32
20,40301,mal hyp kid w cr kid v,ICD9CM-V32
20,4031,benign hypert renal dis*,ICD9CM-V32
20,40310,ben hy kid w cr kid i-iv,ICD9CM-V32
20,40311,ben hyp kid w cr kid v,ICD9CM-V32
20,4039,hypertens renal dis nos*,ICD9CM-V32
20,40390,hy kid nos w cr kid i-iv,ICD9CM-V32
20,40391,hyp kid nos w cr kid v,ICD9CM-V32
20,404,hyperten heart/renal dis*,ICD9CM-V32
20,4040,mal hypert hrt/renal dis*,ICD9CM-V32
20,40400,mal hy ht/kd i-iv w/o hf,ICD9CM-V32
20,40401,mal hyp ht/kd i-iv w hf,ICD9CM-V32
20,40402,mal hy ht/kd st v w/o hf,ICD9CM-V32
20,40403,mal hyp ht/kd stg v w hf,ICD9CM-V32
20,4041,ben hypert hrt/renal dis*,ICD9CM-V32
20,40410,ben hy ht/kd i-iv w/o hf,ICD9CM-V32
20,40411,ben hyp ht/kd i-iv w hf,ICD9CM-V32
20,40412,ben hy ht/kd st v w/o hf,ICD9CM-V32
20,40413,ben hyp ht/kd stg v w hf,ICD9CM-V32
20,4049,hypert hrt/renal dis nos*,ICD9CM-V32
20,40490,hy ht/kd nos i-iv w/o hf,ICD9CM-V32
20,40491,hyp ht/kd nos i-iv w hf,ICD9CM-V32
20,40492,hy ht/kd nos st v w/o hf,ICD9CM-V32
20,40493,hyp ht/kd nos st v w hf,ICD9CM-V32
20,405,secondary hypertension*,ICD9CM-V32
20,4050,mal second hypertension*,ICD9CM-V32
20,40501,mal renovasc hypertens,ICD9CM-V32
20,40509,mal second hyperten nec,ICD9CM-V32
20,4051,benign second hypertens*,ICD9CM-V32
20,40511,benign renovasc hyperten,ICD9CM-V32
20,40519,benign second hypert nec,ICD9CM-V32
20,4059,second hypertension nos*,ICD9CM-V32
20,40591,renovasc hypertension,ICD9CM-V32
20,40599,second hypertension nec,ICD9CM-V32
21,410,acute myocardial infarct*,ICD9CM-V32
21,4100,ami anterolateral wall*,ICD9CM-V32
21,41000,"ami anterolateral,unspec",ICD9CM-V32
21,41001,"ami anterolateral, init",ICD9CM-V32
21,41002,"ami anterolateral,subseq",ICD9CM-V32
21,4101,ami anterior wall nec*,ICD9CM-V32
21,41010,"ami anterior wall,unspec",ICD9CM-V32
21,41011,"ami anterior wall, init",ICD9CM-V32
21,41012,"ami anterior wall,subseq",ICD9CM-V32
21,4102,ami inferolateral wall*,ICD9CM-V32
21,41020,"ami inferolateral,unspec",ICD9CM-V32
21,41021,"ami inferolateral, init",ICD9CM-V32
21,41022,"ami inferolateral,subseq",ICD9CM-V32
21,4103,ami inferoposterior wall*,ICD9CM-V32
21,41030,"ami inferopost, unspec",ICD9CM-V32
21,41031,"ami inferopost, initial",ICD9CM-V32
21,41032,"ami inferopost, subseq",ICD9CM-V32
21,4104,ami inferior wall nec*,ICD9CM-V32
21,41040,"ami inferior wall,unspec",ICD9CM-V32
21,41041,"ami inferior wall, init",ICD9CM-V32
21,41042,"ami inferior wall,subseq",ICD9CM-V32
21,4105,ami lateral wall nec*,ICD9CM-V32
21,41050,"ami lateral nec, unspec",ICD9CM-V32
21,41051,"ami lateral nec, initial",ICD9CM-V32
21,41052,"ami lateral nec, subseq",ICD9CM-V32
21,4106,true posterior infarct*,ICD9CM-V32
21,41060,"true post infarct,unspec",ICD9CM-V32
21,41061,"true post infarct, init",ICD9CM-V32
21,41062,"true post infarct,subseq",ICD9CM-V32
21,4107,subendocardial infarct*,ICD9CM-V32
21,41070,"subendo infarct, unspec",ICD9CM-V32
21,41071,"subendo infarct, initial",ICD9CM-V32
21,41072,"subendo infarct, subseq",ICD9CM-V32
21,4108,myocardial infarct nec*,ICD9CM-V32
21,41080,"ami nec, unspecified",ICD9CM-V32
21,41081,"ami nec, initial",ICD9CM-V32
21,41082,"ami nec, subsequent",ICD9CM-V32
21,4109,myocardial infarct nos*,ICD9CM-V32
21,41090,"ami nos, unspecified",ICD9CM-V32
21,41091,"ami nos, initial",ICD9CM-V32
21,41092,"ami nos, subsequent",ICD9CM-V32
21,411,oth ac ischemic hrt dis*,ICD9CM-V32
